Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
1978, 1, 0, 77.83, 13.16, 81, 300, 0, 
1979, 1, 0, 77.83, 13.16, 81, 299, 0, 
1980, 1, 0, 77.83, 13.16, 81, 299, 0, 
1981, 1, 0, 77.83, 13.16, 81, 299, 0, 
1982, 1, 0, 77.83, 13.16, 81, 298, 0, 
1983, 1, 0, 77.83, 13.16, 81, 300, 0, 
1984, 1, 0, 77.83, 13.16, 81, 299, 0, 
1985, 1, 0, 77.83, 13.16, 81, 299, 0, 
1986, 1, 0, 77.83, 13.16, 81, 299, 0, 
1987, 1, 0, 77.83, 13.16, 81, 299, 0, 
1988, 1, 0, 77.83, 13.16, 81, 298, 0, 
1989, 1, 0, 77.83, 13.16, 81, 299, 0, 
1990, 1, 0, 77.83, 13.16, 81, 299, 0, 
1991, 1, 0, 77.83, 13.16, 81, 299, 0, 
1992, 1, 0, 77.83, 13.16, 81, 300, 0, 
1993, 1, 0, 77.83, 13.16, 81, 299, 0, 
1994, 1, 0, 77.83, 13.16, 81, 300, 0, 
